,User,Review Date,Ratings,Review
157,Anselmo Blyden,2021,4,"I got my PS5 & was so excited & ready to play on it but unfortunately the disc drive doesn't work. So, I have to ship it back to Sony for repairs."
158,Askia Lewis,2021,5,like. Amazon stock was actual a real stock. prevent the bots
159,Yadiel,2021,5,I need to rate it 10×
160,tarsh can,2021,1,tarsh
161,Josue M.,2021,5,Came on time and everything
162,Eric G.,2021,5,Got lucky and got one at regular store price on Amazon. Runs great it's fast at loading games and makes everything look smoother as far a graphics go.
163,Gabby,2021,5,A lot of people are complaining about the price but you need to be realistic about the current state of the world.1. There are shortages on microchips and various other products making demand for certain technology aka the PS5 extremely high.2. Demand is through the roof in general for this product driving the price up even more and making them 10xs harder to find (especially real ones).3. Inflation. Everything is going up in price!All of this combined made me extremely glad I bought this system when I did even at the price I did! It came exactly as described and faster than the expected delivery date! If you’re looking to save some money get the cheapest shipping and have patience!
164,Dawn,2021,5,"Fast shipping, packed well. Great item"
165,Germain Krauss,2021,1,My PS5 came opened and resealed with packing tape?! I don’t want to open it! The box is also very damaged and retaped all over.
166,Amazon Customer,2021,1,"If something is listed as new, it should probably be new. I was sent a damaged, used Ps5 that smelled of cigarette smoke."
167,Amazon Customer,2021,5,Best video game console
168,Arya Bakhti,2021,5,"The PlayStation 5 is a powerful and well-designed console that delivers an exciting next-generation gaming experience. Its exclusive game catalog continues to be a showcase for the PS5's fantastic DualSense controller, spatial 3D audio technology, and super-fast SSD, and it's why so many gamers will be lusting after Sony's latest platform. However, it may be too large for some installations, and a handful of flaws keep it from being a five-star product. It is, however, a welcome upgrade over the PS4 and a thrilling gateway to next-gen gaming."
169,bdt ,2021,5,Very hard to get. Once you get it you’ll be extremely satisfied.
170,User2000,2021,1,System Broker after a little more than a week or so returned it as soon as possible would not turn on or eject my disk so I requested a refund was told to return it before the 9th of October and I shipped it before and have still yet to receive it despite it being delivered back. Don’t waste your money or time I got played
171,pablo hernandez,2021,5,Me ágrafo
172,Sweet Pea,2021,5,I used this product for my lady cave. The system is just beautiful!
173,s,2021,5,"I love this PS5 Console, that is working fine with me."
174,shengjie,2021,5,A great console
175,Omnipsyte,2021,3,As title states...
176,YO,2021,1,Couldn't cop a Soulja Boy Console so I had to settle for a PS5 :(
177,Joe Carrier,2021,5,I expect in a few months my grandson will being playing this new PS5 game system and will be very happy
178,Travis Boatman,2021,5,That only took 11 months but I got one and I love it. Looks great visually on the tv pored to a Sony 4k tv. The unit is huge. Only thing I did was up grade to a highend HDMI cable
179,ronnell macklin,2021,4,"I disliked the price of the console that I had to pay, for now the console runs good. I have some issues with some stuttering in my game play from time to time on black ops Cold War so I am not sure if it’s the console or the game. The picture quality was off the charts at first until I hand bring it down for my games reaction time to improve !!"
180,Patti Mallette,2021,5,Definitely a fast and easy to learn.
181,Elvin Rosendo,2021,5,Me encanta son los mejores los amo
182,John Boyd,2021,5,My PS5 arrived quickly under the predicted shipping time and in perfect condition. Would definitely order from them again.
183,Edwin Soto Santiago,2021,5,Good Product
184,Tha Dude,2021,3,"The PS5 was not new, unfortunately, the box had been opened previously. The packing was not very good. But non the less my son now has a PS5."
185,Perry Ketter Jr,2021,5,Even though it's like playing the Playstation 4. But the graphics are impressive.
186,Jerome B.,2021,4,"The system came three days late, but when I received it it was worth the money, I only played Spyder-man on it so far since the covid slow down production on everything, but every much worth the buy."
187,"Autumn Smith, Kindle Customer",2021,5,"Okay so first off Ravenholm Electronics has recieved some really bad reviews, but I figured I would give them a chance! I spent about 500 less than I would have with a new PS5, and it was worth it. Right off the bat I could tell this PS5 had been used, a few scratches, but it still looked pretty new. It works, and is fully functionally, I'm an electrician so I knew what to look for, and everything looks good. I fully recommend giving Ravenholm Electronics a chance. I've been trying to get a PS5 for a year and they supplied me one and I'm very happy with the product!!!"
188,Brian,2021,1,Appears to have been used and opened before not new as claimed the seal was pulled open before and was dirty. Sold as new when clearly used
